,avg,cik,tot,year
1163,0.11610148700845584,885639,21,2006
1164,0.12004689739780482,885639,20,2007
1165,0.12321038808353059,885639,18,2008
1166,0.10731116380331308,885639,17,2009
1167,0.13423651153579372,885639,19,2010
1168,0.13104577636818354,885639,17,2011
1169,0.12193665006388663,885639,17,2012
1170,0.12720387929469662,885639,8,2013
1171,0.10216404217657175,885639,7,2014
1172,0.2616951414038362,885639,12,2015
1173,0.16057082216251106,881524,8,2003
1174,0.1780828679468274,881524,9,2004
1175,0.17359901821239435,881524,8,2005
1176,0.14657586352444338,881524,19,2006
1177,0.17057016912883577,881524,22,2007
1178,0.17222181959739305,881524,27,2008
1179,0.24306264314032114,881524,19,2009
1180,0.45992188220233643,881524,15,2010
1181,0.21825173561381062,881524,19,2011
1182,0.08262833959914435,881524,14,2012
1183,0.27154115789264316,881524,24,2013
1184,0.31351252046822886,881524,8,2014
1185,0.12233032470443138,881524,11,2015
1186,0.19077368767602484,1019849,9,1997
1187,0.34169453932469895,1019849,2,1998
1188,0.1401103666352976,1019849,3,1999
1189,0.2269762443781048,1019849,6,2000
1190,0.1776807279812321,1019849,24,2001
1191,0.19563126045678558,1019849,19,2002
1192,0.15694841317089883,1019849,11,2003
1193,0.14178115726274912,1019849,12,2004
1194,0.08010941875223472,1019849,6,2005
1195,0.14233873239793757,1019849,16,2006
1196,0.1564598638327446,1019849,9,2007
1197,0.15442534138914235,1019849,9,2008
1198,0.14141331749201802,1019849,7,2009
1199,0.12832025971575034,1019849,12,2010
1200,0.18617164782711856,1019849,8,2011
1201,0.13670786194742063,1019849,16,2012
1202,0.14391613735868783,1019849,11,2013
1203,0.12459013465794833,1019849,13,2014
1204,0.13756018400766443,1019849,9,2015
1205,0.23840913653198262,70858,10,1995
1206,0.3684636553769852,70858,5,1996
1207,0.28947849245425744,70858,7,1997
1208,0.276442284965379,70858,9,1998
1209,0.21377630262664868,70858,7,1999
1210,0.29816254146459303,70858,7,2000
1211,0.36075798772777745,70858,10,2001
1212,0.2579897635393798,70858,13,2002
1213,0.3143331186101024,70858,12,2003
1214,0.35505744228430025,70858,18,2004
1215,0.3197660772447669,70858,13,2005
1216,0.392660139812402,70858,10,2006
1217,0.3550108609193388,70858,8,2007
1218,0.31803974634017296,70858,15,2008
1219,0.4067713718217185,70858,11,2009
1220,0.3642283138360034,70858,7,2010
1221,0.4039251979578653,70858,12,2011
1222,0.3654661219766496,70858,7,2012
1223,0.33906688335874097,70858,8,2013
1224,0.3717694311652148,70858,8,2014
1225,0.2824574400050051,70858,6,2015
1226,0.14122639034970838,35214,6,2003
1227,0.24331467607222323,35214,11,2004
1228,0.24055816182803802,35214,14,2005
1229,0.15932864557494658,35214,30,2006
1230,0.12912537792067771,35214,19,2007
1231,0.16632725126490777,35214,25,2008
1232,0.12394166998299302,35214,17,2009
1233,0.137092861496926,35214,14,2010
1234,0.15101916174803465,35214,11,2011
1235,0.17425897398933116,35214,14,2012
1236,0.17795686882582618,35214,21,2013
1237,0.1852597575085449,35214,13,2014
1238,0.20631919095151643,35214,8,2015
1239,0.2372262813376526,1355096,7,2006
1240,0.19461223379547596,1355096,10,2007
1241,0.22567045580365105,1355096,13,2008
1242,0.24558714503756698,1355096,35,2009
1243,0.21375175745141536,1355096,26,2010
1244,0.23603963522680502,1355096,21,2011
1245,0.24395384793402092,1355096,18,2012
1246,0.25962535831870137,1355096,20,2013
1247,0.30838897191058734,1355096,30,2014
1248,0.25345781652672184,1355096,22,2015
1249,0.137345170005074,1261694,13,2004
1250,0.1702009455159681,1261694,14,2005
1251,0.15700089434562156,1261694,10,2006
1252,0.2085440615781038,1261694,10,2007
1253,0.1323839433371714,1261694,37,2008
1254,0.12586507932159424,1261694,25,2009
1255,0.22231436223280468,1261694,13,2010
1256,0.21052638840026225,1261694,20,2011
1257,0.2161268705779719,1261694,21,2012
1258,0.31009130597623796,1261694,23,2013
1259,0.18959380396741363,1261694,8,2014
1260,0.18785885077012904,1261694,6,2015
1261,0.20257408249551,27904,2,2000
1262,0.29123376443689086,27904,2,2001
1263,0.2719469860862945,27904,6,2002
1264,0.2862121318823484,27904,14,2003
1265,0.48730630889865895,27904,24,2004
1266,0.3422167097346241,27904,10,2005
1267,0.2993370987517378,27904,17,2006
1268,0.3782095168880392,27904,15,2007
1269,0.3904627181698608,27904,10,2008
1270,0.328215872784641,27904,9,2009
1271,0.29753811293034055,27904,10,2010
1272,0.2761987131673295,27904,7,2011
1273,0.22149917159827698,27904,20,2012
1274,0.1900427691021673,27904,17,2013
1275,0.21347522358161355,27904,18,2014
1276,0.2935253546803484,27904,19,2015
1277,0.13237640848568255,875657,24,2003
1278,0.14320711251332413,875657,30,2004
1279,0.13975066801832195,875657,32,2005
1280,0.15061406788547538,875657,32,2006
1281,0.21545670378856366,875657,19,2007
1282,0.15501189766032286,875657,9,2008
1283,0.13396952698299064,875657,12,2009
1284,0.11051476580710988,875657,16,2010
1285,0.1061826472028035,875657,6,2011
1286,0.23615787384077688,875657,5,2012
1287,0.1275831468405946,875657,5,2013
1288,0.19848687022109215,875657,4,2014
1289,0.09393098886937051,875657,5,2015
1290,0.14930237991244116,920033,5,2003
1291,0.12179290946429426,920033,7,2004
1292,0.11604710748581354,920033,22,2005
1293,0.08709974989750215,920033,20,2006
1294,0.10917950897451166,920033,24,2007
1295,0.12823625082550552,920033,14,2008
1296,0.11123345207405737,920033,16,2009
1297,0.15108817103289668,920033,25,2010
1298,0.1720763422195093,920033,14,2011
1299,0.11280532654371733,920033,12,2012
1300,0.17338396073604825,920033,28,2013
1301,0.25024118361378006,920033,11,2014
1302,0.24408486985583336,1172139,19,2005
1303,0.21757296462871203,1172139,26,2006
1304,0.2406439649905458,1172139,16,2007
1305,0.26275607994218875,1172139,15,2008
1306,0.2897440673301411,1172139,16,2009
1307,0.22955876060951116,1172139,14,2010
1308,0.18860035009800277,1172139,19,2011
1309,0.289903786162116,1172139,20,2012
1310,0.25735430077360844,1172139,18,2013
1311,0.17777656835041422,1172139,17,2014
1312,0.1850401090174561,1172139,19,2015
1313,0.06098893548056983,85535,2,2002
1314,0.13782978046227384,85535,10,2003
1315,0.2709875816944464,85535,14,2004
1316,0.23609902918103934,85535,15,2005
1317,0.27887062719118927,85535,14,2006
1318,0.23522807356521297,85535,30,2007
1319,0.3253393543400972,85535,19,2008
1320,0.23025705916410527,85535,16,2009
1321,0.21562549146496351,85535,19,2010
1322,0.4689934263647153,85535,13,2011
1323,0.3213627833072801,85535,16,2012
1324,0.2955159238088165,85535,11,2013
1325,0.3230701691029571,85535,9,2014
1326,0.38943043591767806,85535,10,2015
1327,0.21140327526031738,3545,5,2000
1328,0.3731755463993392,3545,13,2001
1329,0.3830027161964211,3545,8,2002
1330,0.22746447344580675,3545,4,2003
1331,0.27956743936987627,3545,9,2004
1332,0.23476687092604623,3545,29,2005
1333,0.18054778132756058,3545,12,2006
1334,0.16592894018874904,3545,14,2007
1335,0.1451653694435186,3545,18,2008
1336,0.21704278136442628,3545,10,2009
1337,0.2377307867429934,3545,19,2010
1338,0.19219355313507439,3545,8,2011
1339,0.1356736954746338,3545,15,2012
1340,0.11631087255591824,3545,12,2013
1341,0.22285950231573923,3545,10,2014
1342,0.20715860850604684,3545,11,2015
1343,0.18079871462378466,1362988,5,2006
1344,0.1667621271833473,1362988,26,2007
1345,0.19267978209965486,1362988,18,2008
1346,0.19964397512363877,1362988,17,2009
1347,0.18342947083234387,1362988,32,2010
1348,0.16642398864684985,1362988,24,2011
1349,0.17202508162786104,1362988,25,2012
1350,0.19798670418286496,1362988,16,2013
1351,0.2153995831729914,1362988,17,2014
1352,0.19410025643185852,1362988,17,2015
1353,0.23433075269945167,889971,5,2000
1354,0.13229932839255013,889971,8,2001
1355,0.0535639251940343,889971,8,2002
1356,0.09913021349965712,889971,12,2003
1357,0.17623268085378452,889971,13,2004
1358,0.17849091582086735,889971,12,2005
1359,0.1663165478144941,889971,15,2006
1360,0.19361949049296404,889971,13,2007
1361,0.23033120593311948,889971,13,2008
1362,0.2021831225117031,889971,19,2009
1363,0.20133170481483512,889971,33,2010
1364,0.1876076959462102,889971,15,2011
1365,0.3422687891316411,889971,11,2012
1366,0.15266980091623164,889971,6,2013
1367,0.21613553728914106,889971,5,2014
1368,0.20546399966664547,889971,7,2015
1369,0.2122949655553112,1011657,10,1996
1370,0.19526476911490806,1011657,16,1997
1371,0.21931094926732275,1011657,19,1998
1372,0.20005619074802752,1011657,12,1999
1373,0.2774984082822035,1011657,11,2000
1374,0.1933336685394795,1011657,16,2001
1375,0.2137208197031302,1011657,14,2002
1376,0.19564896418788832,1011657,16,2003
1377,0.24262355206649147,1011657,16,2004
1378,0.1886334593008156,1011657,16,2005
1379,0.20034833579170871,1011657,18,2006
1380,0.1914489022595532,1011657,9,2007
1381,0.12817144867650598,1011657,4,2008
1382,0.16911402012726215,1011657,5,2009
1383,0.08518008744159876,1011657,4,2010
1384,0.18707364758013267,1011657,7,2011
1385,0.11864188737705668,1011657,3,2012
1386,0.08775124549645663,884731,2,1998
1387,0.20796321271403861,884731,4,1999
1388,0.3060054060399192,884731,6,2000
1389,0.12613214221568125,884731,4,2001
1390,0.17965757881552602,884731,10,2002
1391,0.13549723259654065,884731,29,2003
1392,0.14999078172169278,884731,25,2004
1393,0.18969029640471932,884731,8,2005
1394,0.11673998007343549,884731,3,2006
1395,0.31363177229915196,884731,2,2007
1396,0.09327042205644247,884731,14,2008
1397,0.15252314516277118,884731,17,2009
1398,0.09898623680744373,884731,9,2010
1399,0.07447246349857471,884731,15,2011
1400,0.22309403793110097,884731,12,2012
1401,0.15769821312387788,884731,16,2013
1402,0.22081595992835235,884731,10,2014
1403,0.2854640738842971,884731,10,2015
1404,0.24897949389348248,8858,4,2000
1405,0.16150853241254098,8858,17,2001
1406,0.17085673356836545,8858,19,2002
1407,0.18365985923826436,8858,17,2003
1408,0.17335324473229324,8858,19,2004
1409,0.20875880598153998,8858,15,2005
1410,0.33941197973019727,8858,9,2006
1411,0.25736035329289886,8858,10,2007
1412,0.18426651511335557,8858,16,2008
1413,0.15289304860994204,8858,12,2009
1414,0.1802795782590718,8858,17,2010
1415,0.2092172196127843,8858,10,2011
1416,0.2717260883925562,8858,9,2012
1417,0.3150650175789036,8858,9,2013
1418,0.1883393013527497,8858,6,2014
1419,0.22064795065342022,8858,6,2015
1420,0.1667537890769691,1061983,3,2004
1421,0.1324300023426692,1061983,7,2005
1422,0.16666373162929923,1061983,20,2006
1423,0.1518302861705203,1061983,11,2007
1424,0.1152247095225183,1061983,19,2008
1425,0.18381146008424512,1061983,25,2009
1426,0.2128906326837588,1061983,20,2010
1427,0.12331878864888988,1061983,18,2011
1428,0.12003175759914284,1061983,22,2012
1429,0.11292470334358881,1061983,22,2013
1430,0.12018163240021572,1061983,19,2014
1431,0.2708431435784583,1061983,8,2015
1432,0.03831990808948538,1023128,2,2001
1433,0.1935107973268574,1023128,5,2002
1434,0.17538045419514356,1023128,6,2003
1435,0.18112753551839186,1023128,10,2004
1436,0.13536108889373089,1023128,9,2005
1437,0.054279140215447795,1023128,21,2006
1438,0.11359804596417039,1023128,15,2007
1439,0.1578900009464677,1023128,25,2008
1440,0.12198267940300865,1023128,13,2009
1441,0.21748287059275184,1023128,11,2010
1442,0.3118148902200605,1023128,16,2011
1443,0.2715252053990879,1023128,16,2012
1444,0.22283176344903158,1023128,14,2013
1445,0.24744695910918657,1023128,17,2014
1446,0.19682758148906404,1023128,12,2015
1447,0.20003664323312056,875159,6,1998
1448,0.18723642711704067,875159,4,1999
1449,0.15138256295947805,875159,11,2001
1450,0.1194549270681763,875159,11,2002
1451,0.23623436430116068,875159,8,2003
1452,0.20374813186862398,875159,17,2004
1453,0.34068182595922036,875159,14,2005
1454,0.3723210930505377,875159,13,2006
1455,0.3977044001812038,875159,19,2007
1456,0.5531696690391502,875159,12,2008
1457,0.4760783769152059,875159,11,2009
1458,0.47324275055141435,875159,11,2010
1459,0.4039368520209813,875159,19,2011
1460,0.3360674995588349,875159,8,2012
1461,0.44216073424083774,875159,8,2013
1462,0.3935235562935212,875159,9,2014
1463,0.3642781452142397,875159,11,2015
1464,0.27055400564435567,835011,13,2002
1465,0.25862576820839006,835011,18,2003
1466,0.24738708469813958,835011,22,2004
1467,0.24708670134416727,835011,14,2005
1468,0.27642914203549457,835011,18,2006
1469,0.2691001443396567,835011,15,2007
1470,0.2781525438765354,835011,19,2008
1471,0.3200689491961656,835011,18,2009
1472,0.2513713534143183,835011,11,2010
1473,0.35049966155109047,835011,9,2011
1474,0.26916738013342095,835011,7,2012
1475,0.2791722484244873,835011,9,2013
1476,0.19326467162416516,835011,9,2014
1477,0.20434726058653668,835011,12,2015
1478,0.13354386693722264,89089,2,1995
1479,0.23443575225215393,89089,6,1999
1480,0.3584449461743067,89089,3,2000
1481,0.3551084846741939,89089,6,2002
1482,0.2768063011817462,89089,7,2003
1483,0.20270509495308625,89089,23,2004
1484,0.23421833504735676,89089,23,2005
1485,0.24361860223277798,89089,14,2006
1486,0.23020044059235237,89089,10,2007
1487,0.18776972893041646,89089,9,2008
1488,0.19576658703950245,89089,15,2009
1489,0.17208617665219345,89089,17,2010
1490,0.11027523242014763,89089,9,2011
1491,0.13172088433426785,89089,11,2012
1492,0.1802310514208504,89089,13,2013
1493,0.11467332614339446,89089,11,2014
1494,0.20122921201526583,89089,10,2015
1495,0.1581352173171629,1129155,10,2003
1496,0.13403324107755393,1129155,18,2004
1497,0.17123775846573758,1129155,23,2005
1498,0.14401240717484076,1129155,17,2006
1499,0.14262864855982,1129155,16,2007
1500,0.1212326104083416,1129155,17,2008
1501,0.11861632938609303,1129155,10,2009
1502,0.10934034119413732,1129155,9,2010
1503,0.11021096514348762,1129155,8,2011
1504,0.14009663925357857,1129155,14,2012
1505,0.11913897645182431,1129155,16,2013
1506,0.11487524397996841,1129155,15,2014
1507,0.14894549864312548,1129155,18,2015
1508,0.1460149401984094,910638,5,1997
1509,0.22039475309246945,910638,6,1998
1510,0.13707632974570297,910638,4,1999
1511,0.6267882458308927,910638,2,2001
1512,0.15574576827993583,910638,4,2002
1513,0.18679361674592151,910638,18,2003
1514,0.2389369792900704,910638,14,2004
1515,0.2511331984930355,910638,5,2005
1516,0.2699198425671086,910638,13,2006
1517,0.21834282945738404,910638,19,2007
1518,0.32047879300547916,910638,8,2008
1519,0.23354900873334103,910638,5,2009
1520,0.4280070585777286,910638,11,2010
1521,0.38525686983024415,910638,16,2011
1522,0.3094477650851063,910638,11,2012
1523,0.34595470288575136,910638,18,2013
1524,0.3170771457893024,910638,20,2014
1525,0.3653161244835669,910638,10,2015
